Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
0,300.9,310.3,1446,44.5,135,0,64347.0,9.400000000000034,1,6007.5,604861.8000000021,0,0,0,0,32.494381292261096,0.0933609957860574,0
1,300.9,310.2,1533,38.1,137,0,58407.3,9.300000000000011,1,5219.7,543187.8900000007,0,0,0,0,40.236219416372194,0.08936725369251973,0
0,300.9,310.3,1440,47.6,140,0,68544.0,9.400000000000034,1,6664.0,644313.6000000023,0,0,0,0,30.252100204787812,0.09722222215470679,0
1,301.0,310.4,1793,25.0,142,0,44825.0,9.399999999999977,1,3550.0,421354.99999999895,0,0,0,0,71.71999713120012,0.07919687669871897,0
1,301.0,310.4,1517,46.1,145,0,69933.7,9.399999999999977,1,6684.5,657376.7799999984,0,0,0,0,32.90672379811879,0.09558338820330692,0
0,300.9,310.4,1544,36.0,148,0,55584.0,9.5,1,5328.0,528048.0,0,0,0,0,42.8888876975309,0.09585492221771054,0
0,300.9,310.3,1321,48.8,150,0,64464.799999999996,9.400000000000034,1,7320.0,605969.1200000022,0,0,0,0,27.06967157644116,0.11355034056506408,0
1,300.9,310.3,1416,50.9,152,0,72074.4,9.400000000000034,1,7736.8,677499.3600000024,0,0,0,0,27.819252891566745,0.10734463269255322,0
0,300.8,310.2,1514,40.0,155,0,60560.0,9.399999999999977,1,6200.0,569263.9999999986,0,0,0,0,37.849999053750025,0.10237780706580064,0
1,300.8,310.2,1304,52.5,157,0,68460.0,9.399999999999977,1,8242.5,643523.9999999985,0,0,0,0,24.83809476498867,0.12039877291380462,0
0,300.7,310.2,1286,64.9,160,0,83461.40000000001,9.5,1,10384.0,792883.3,0,0,0,0,19.815099848765794,0.12441679617074898,0
1,300.7,310.1,1483,40.2,162,0,59616.600000000006,9.400000000000034,1,6512.400000000001,560396.0400000021,0,0,0,0,36.89054634600631,0.10923803094454616,0
0,300.7,310.1,1351,46.9,165,0,63361.9,9.400000000000034,1,7738.5,595601.8600000022,0,0,0,0,28.805969535053958,0.12213175416570557,0
1,300.7,310.1,1367,52.6,167,0,71904.2,9.400000000000034,1,8784.2,675899.4800000024,0,0,0,0,25.98859266181383,0.12216532544099097,0
0,300.7,310.1,1721,32.3,170,0,55588.299999999996,9.400000000000034,1,5490.999999999999,522530.0200000019,0,0,0,0,53.281732096540814,0.09877977914074387,0
0,300.6,310.0,1455,40.4,172,0,58782.0,9.399999999999977,1,6948.8,552550.7999999986,0,0,0,0,36.01485059369182,0.11821305833799789,0
0,300.6,310.0,1425,49.5,174,0,70537.5,9.399999999999977,1,8613.0,663052.4999999984,0,0,0,0,28.787878206305493,0.12210526307220683,0
0,300.7,310.0,1672,29.7,176,0,49658.4,9.300000000000011,1,5227.2,461823.1200000006,0,0,0,0,56.29629440079817,0.1052631578317804,0
1,300.7,310.0,1641,34.6,178,0,56778.600000000006,9.300000000000011,1,6158.8,528040.9800000007,0,0,0,0,47.42774429399583,0.10847044478460058,0
1,300.5,310.0,1580,37.0,181,0,58460.0,9.5,1,6697.0,555370.0,0,0,0,0,42.70270154857564,0.11455696195281204,0
2,300.5,310.0,1495,47.4,184,0,70863.0,9.5,1,8721.6,673198.5,0,0,0,0,31.540083722783045,0.12307692299459737,0
1,300.5,309.9,1994,19.8,189,0,39481.200000000004,9.399999999999977,1,3742.2000000000003,371123.27999999915,0,1,0,0,100.70706562085526,0.09478435301164274,1
1,300.4,309.9,1415,31.8,192,0,44997.0,9.5,1,6105.6,427471.5,0,0,0,0,44.49685394663981,0.13568904584050243,0
1,300.4,309.8,1725,30.4,195,0,52440.0,9.400000000000034,1,5928.0,492936.0000000018,0,0,0,0,56.74341918607174,0.11304347819533711,0
1,300.4,309.8,1430,43.4,198,0,62062.0,9.400000000000034,1,8593.199999999999,583382.8000000021,0,0,0,0,32.949307996559725,0.1384615383647122,0
0,300.4,309.8,1395,48.1,201,0,67099.5,9.400000000000034,2,9668.1,630735.3000000023,0,0,0,0,29.00207839912519,0.14408602140208887,0
1,300.4,309.8,1435,43.6,203,0,62566.0,9.400000000000034,2,8850.800000000001,588120.4000000021,0,0,0,0,32.91284328181552,0.14146341453556555,0
0,300.4,309.9,1681,28.6,206,0,48076.600000000006,9.5,2,5891.6,456727.70000000007,0,0,0,0,58.77622172111112,0.12254610343691487,0
0,300.5,310.0,1451,48.6,208,0,70518.6,9.5,2,10108.800000000001,669926.7000000001,0,0,0,0,29.855966463869002,0.1433494140983119,0
2,300.5,309.9,1397,45.9,210,1,64122.299999999996,9.399999999999977,2,9639.0,602749.6199999985,0,0,0,0,30.435729184406775,0.1503221187184523,0
1,300.4,309.8,1421,47.2,0,0,67071.2,9.400000000000034,0,0.0,630469.2800000022,0,0,0,0,30.105931565552297,0.0,0
1,300.3,309.8,1444,42.0,3,0,60648.0,9.5,0,126.0,576156.0,0,0,0,0,34.3809515623583,0.002077562325431051,0
0,300.2,309.8,1827,23.0,6,0,42021.0,9.600000000000023,0,138.0,403401.60000000097,0,0,0,0,79.4347791550096,0.003284072247791969,0
2,300.2,309.8,1374,47.7,8,0,65539.8,9.600000000000023,0,381.6,629182.0800000015,0,0,0,0,28.80503084266183,0.005822416298528081,0
0,300.2,309.8,1650,29.6,13,0,48840.0,9.600000000000023,0,384.8,468864.0000000011,0,0,0,0,55.74324136002563,0.007878787874012855,0
0,300.2,309.7,1275,60.7,15,0,77392.5,9.5,0,910.5,735228.75,0,0,0,0,21.004941993328796,0.01176470587312572,0
0,300.2,309.7,1421,44.6,17,0,63376.6,9.5,0,758.2,602077.7,0,0,0,0,31.86098583271332,0.011963406043656998,0
0,300.2,309.8,1557,33.8,19,0,52626.6,9.600000000000023,0,642.1999999999999,505215.3600000012,0,0,0,0,46.06508739452405,0.012202954391648712,0
0,300.1,309.8,1506,35.2,21,0,53011.200000000004,9.699999999999989,0,739.2,514208.63999999943,0,0,0,0,42.78408969363382,0.013944223098310608,0
0,300.1,309.7,1362,49.1,23,0,66874.2,9.599999999999966,0,1129.3,641992.3199999977,0,0,0,0,27.73930697068621,0.016886930971448656,0
0,300.0,309.7,1542,47.1,25,0,72628.2,9.699999999999989,0,1177.5,704493.5399999991,0,0,0,0,32.7388528080923,0.016212710754725867,0
0,300.0,309.6,1496,38.8,27,0,58044.799999999996,9.600000000000023,0,1047.6,557230.0800000012,0,0,0,0,38.55670003719846,0.018048128330181733,0
1,300.0,309.6,1491,42.0,29,0,62622.0,9.600000000000023,0,1218.0,601171.2000000015,0,0,0,0,35.49999915476193,0.019450033521495616,0
0,300.1,309.6,1565,34.8,32,0,54461.99999999999,9.5,0,1113.6,517388.99999999994,0,0,0,0,44.971263075538424,0.020447284331982566,0
0,300.1,309.7,1481,37.9,34,0,56129.9,9.599999999999966,0,1288.6,538847.039999998,0,0,0,0,39.076516119353144,0.02295746115938051,0
1,300.1,309.7,1420,48.4,36,0,68728.0,9.599999999999966,0,1742.3999999999999,659788.7999999976,0,0,0,0,29.338842369032186,0.025352112658202735,0
0,300.2,309.8,1398,54.8,39,0,76610.4,9.600000000000023,0,2137.2,735459.8400000017,0,0,0,0,25.510948439581234,0.02789699568819957,0
1,300.2,309.8,1466,45.7,41,0,66996.2,9.600000000000023,0,1873.7,643163.5200000015,0,0,0,0,32.078773915125296,0.027967257825397503,0
0,300.1,309.8,1430,56.7,44,0,81081.0,9.699999999999989,0,2494.8,786485.699999999,0,0,0,0,25.22045810898663,0.030769230747713823,0
0,300.1,309.7,1441,40.1,46,0,57784.1,9.599999999999966,0,1844.6000000000001,554727.359999998,0,0,0,0,35.93516119862441,0.03192227617493249,0
1,300.1,309.7,1348,57.3,48,0,77240.4,9.599999999999966,0,2750.3999999999996,741507.8399999973,0,0,0,0,23.52530499955838,0.035608308578925586,0
0,300.0,309.6,1738,28.7,51,0,49880.6,9.600000000000023,0,1463.7,478853.7600000011,0,0,0,0,60.55748917918156,0.0293440736309873,0
1,300.0,309.6,1618,36.2,53,0,58571.600000000006,9.600000000000023,0,1918.6000000000001,562287.3600000014,0,0,0,0,44.69613136198532,0.03275648947295643,0
1,299.9,309.6,1489,41.7,56,0,62091.3,9.700000000000045,0,2335.2000000000003,602285.6100000029,0,0,0,0,35.70743319646443,0.0376091336214848,0
1,299.9,309.5,1412,57.9,59,0,81754.8,9.600000000000023,0,3416.1,784846.0800000019,0,0,0,0,24.386873499363155,0.0417847025199825,0
1,299.9,309.5,2065,18.1,62,0,37376.5,9.600000000000023,0,1122.2,358814.40000000084,0,1,0,0,114.08839148682918,0.030024213060520964,1
0,300.0,309.6,1571,33.1,65,0,52000.100000000006,9.600000000000023,0,2151.5,499200.96000000124,0,0,0,0,47.462234215642475,0.04137492040650864,0
1,300.0,309.6,1423,48.7,67,0,69300.1,9.600000000000023,0,3262.9,665280.9600000016,0,0,0,0,29.219711925673266,0.04708362610886604,0
2,300.0,309.5,1781,24.9,70,0,44346.899999999994,9.5,0,1743.0,421295.54999999993,0,0,0,0,71.52610154513648,0.03930376190943079,0
0,300.1,309.6,1321,46.9,75,0,61954.9,9.5,0,3517.5,588571.55,0,0,0,0,28.166310700078665,0.05677517028253204,0
0,300.1,309.6,1546,36.7,77,0,56738.200000000004,9.5,0,2825.9,539012.9,0,0,0,0,42.12533945162563,0.04980595080866368,0
1,300.0,309.5,1879,22.4,79,0,42089.6,9.5,0,1769.6,399851.2,0,0,0,0,83.8839248266105,0.04204364021179157,0
2,300.0,309.5,1735,28.9,82,0,50141.5,9.5,0,2369.7999999999997,476344.25,0,0,0,0,60.03459999880277,0.04726224781137622,0
0,300.0,309.5,1506,38.8,87,0,58432.799999999996,9.5,0,3375.6,555111.6,0,0,0,0,38.81443198931877,0.05776892426442966,0
2,300.0,309.6,1629,32.3,89,0,52616.7,9.600000000000023,0,2874.7,505120.3200000012,0,0,0,0,50.43343497110109,0.054634745208941224,0
0,300.0,309.6,1694,28.7,94,0,48617.799999999996,9.600000000000023,0,2697.7999999999997,466730.88000000105,0,0,0,0,59.02438818730354,0.0554899645481169,0
0,300.1,309.6,1541,37.0,96,0,57017.0,9.5,0,3552.0,541661.5,0,0,0,0,41.64864752300953,0.06229720956372666,0
0,300.0,309.6,1514,44.6,98,0,67524.40000000001,9.600000000000023,0,4370.8,648234.2400000016,0,0,0,0,33.94618757968189,0.06472919414482879,0
0,300.1,309.7,1485,45.9,100,0,68161.5,9.599999999999966,0,4590.0,654350.3999999977,0,0,0,0,32.3529404716135,0.06734006729472049,0
0,300.2,309.8,1430,55.0,102,0,78650.0,9.600000000000023,1,5610.0,755040.0000000017,0,0,0,0,25.999999527272738,0.07132867127879114,0
0,300.2,309.7,1771,27.1,104,0,47994.100000000006,9.5,1,2818.4,455943.95000000007,0,0,0,0,65.3505510940756,0.05872388477768273,0
0,300.2,309.8,1481,41.9,106,0,62053.9,9.600000000000023,1,4441.4,595717.4400000015,0,0,0,0,35.34606120892456,0.07157326126159806,0
2,300.2,309.7,1483,43.8,108,0,64955.399999999994,9.5,1,4730.4,617076.2999999999,0,0,0,0,33.85844671556058,0.07282535396303078,0
2,300.1,309.6,1463,45.1,113,0,65981.3,9.5,1,5096.3,626822.35,0,0,0,0,32.43902367097508,0.07723855086996681,0
0,300.1,309.7,1410,48.3,118,0,68103.0,9.599999999999966,1,5699.4,653788.7999999977,0,0,0,0,29.192545979450397,0.0836879432030582,0
0,300.2,309.7,1656,34.3,120,0,56800.799999999996,9.5,1,4116.0,539607.6,0,0,0,0,48.279881974347475,0.07246376807218372,0
1,300.2,309.8,1487,39.2,122,0,58290.4,9.600000000000023,1,4782.400000000001,559587.8400000014,0,0,0,0,37.93367250169203,0.08204438461194055,0
2,300.3,309.9,1509,46.6,125,0,70319.40000000001,9.599999999999966,1,5825.0,675066.2399999977,0,0,0,0,32.3819735540349,0.08283631538579435,0
2,300.3,309.9,1677,30.1,130,0,50477.700000000004,9.599999999999966,1,3913.0,484585.9199999983,0,0,0,0,55.71428386331282,0.0775193797987362,0
0,300.3,309.8,1450,55.0,135,0,79750.0,9.5,1,7425.0,757625.0,0,0,0,0,26.36363588429753,0.09310344821165278,0
1,300.2,309.7,1413,43.0,137,0,60759.0,9.5,1,5891.0,577210.5,0,0,0,0,32.860464352082225,0.09695682937228815,0
0,300.1,309.7,1680,33.8,140,0,56783.99999999999,9.599999999999966,1,4732.0,545126.399999998,0,0,0,0,49.704140541297626,0.08333333328373016,0
0,300.2,309.7,1678,30.5,142,0,51179.0,9.5,1,4331.0,486200.5,0,0,0,0,55.01639163880683,0.08462455298890073,0
1,300.2,309.7,1408,44.0,144,0,61952.0,9.5,1,6336.0,588544.0,0,0,0,0,31.99999927272729,0.10227272720009038,0
1,300.1,309.6,1376,52.1,147,0,71689.6,9.5,1,7658.7,681051.2000000001,0,0,0,0,26.410748053536505,0.1068313952711981,0
0,300.0,309.6,1526,46.4,150,0,70806.4,9.600000000000023,1,6960.0,679741.4400000016,0,0,0,0,32.88793032569116,0.09829619914921611,0
1,300.0,309.6,1587,32.6,152,0,51736.200000000004,9.600000000000023,1,4955.2,496667.52000000124,0,0,0,0,48.68098010181043,0.0957781977972412,0
0,300.1,309.7,1351,58.2,155,0,78628.2,9.599999999999966,1,9021.0,754830.7199999973,0,0,0,0,23.213058020394193,0.11472982967081433,0
1,300.1,309.6,1501,38.0,157,0,57038.0,9.5,1,5966.0,541861.0,0,0,0,0,39.49999896052635,0.10459693530673088,0
0,300.1,309.7,1601,35.8,160,0,57315.799999999996,9.599999999999966,1,5728.0,550231.679999998,0,0,0,0,44.720669141880755,0.09993753897567924,0
1,300.0,309.6,1573,39.7,162,0,62448.100000000006,9.600000000000023,1,6431.400000000001,599501.7600000015,0,0,0,0,39.62216524881196,0.10298792110426705,0
1,300.1,309.6,1584,36.7,165,0,58132.8,9.5,1,6055.500000000001,552261.6,0,0,0,0,43.160761766736734,0.10416666660090487,0
0,300.1,309.6,1649,33.6,168,0,55406.4,9.5,1,5644.8,526360.8,0,0,0,0,49.07737949174466,0.10187992716684055,0
1,300.2,309.7,1183,61.4,170,0,72636.2,9.5,1,10438.0,690043.9,0,0,0,0,19.26710066340227,0.14370245127328615,0
0,300.1,309.7,2151,17.5,173,0,37642.5,9.599999999999966,1,3027.5,361367.9999999987,0,1,0,0,122.91427869061263,0.08042770800537996,1
0,300.2,309.8,1526,45.6,175,0,69585.6,9.600000000000023,1,7980.0,668021.7600000016,0,0,0,0,33.464911546822115,0.1146788990074188,0
1,300.3,309.9,1611,29.0,177,0,46719.0,9.599999999999966,1,5133.0,448502.3999999984,0,0,0,0,55.55172222235441,0.10986964611429569,0
0,300.3,309.9,1601,31.7,180,0,50751.7,9.599999999999966,1,5706.0,487216.31999999826,0,0,0,0,50.50473026798958,0.11242973134763913,0
0,300.3,310.0,1560,40.8,182,0,63647.99999999999,9.699999999999989,1,7425.599999999999,617385.5999999992,0,0,0,0,38.235293180507526,0.11666666659188034,0
0,300.4,310.1,1544,41.9,184,0,64693.6,9.700000000000045,1,7709.599999999999,627527.920000003,0,0,0,0,36.849641125306896,0.11917098437877525,0
1,300.4,310.0,1560,42.3,186,0,65988.0,9.600000000000023,1,7867.799999999999,633484.8000000014,0,0,0,0,36.8794317522593,0.11923076915433924,0
0,300.4,310.0,1423,44.2,189,0,62896.600000000006,9.600000000000023,1,8353.800000000001,603807.3600000015,0,0,0,0,32.194569407362685,0.13281799006829373,0
0,300.4,310.1,1614,33.5,191,0,54069.0,9.700000000000045,1,6398.5,524469.3000000025,0,0,0,0,48.17910303942976,0.11833952904687761,0
1,300.4,310.1,1457,35.1,193,0,51140.700000000004,9.700000000000045,1,6774.3,496064.79000000237,0,0,0,0,41.509970327351276,0.13246396696467813,0
0,300.4,310.1,1503,42.2,196,0,63426.600000000006,9.700000000000045,1,8271.2,615238.0200000029,0,0,0,0,35.61611290009211,0.13040585486998943,0
2,300.4,310.1,1484,38.0,198,0,56392.0,9.700000000000045,1,7524.0,547002.4000000026,0,0,0,0,39.052630551246565,0.1334231805030841,0
0,300.3,309.9,1540,39.9,203,0,61446.0,9.599999999999966,2,8099.7,589881.5999999979,0,0,0,0,38.59649026073959,0.13181818173258558,0
2,300.3,309.9,1405,52.1,205,0,73200.5,9.599999999999966,2,10680.5,702724.7999999975,0,0,0,0,26.967369923850868,0.1459074732057598,0
2,300.3,309.9,1394,46.7,210,1,65099.8,9.599999999999966,2,9807.0,624958.0799999979,0,0,0,0,29.850106427192582,0.15064562399523268,0
0,300.3,309.9,1518,36.4,0,0,55255.2,9.599999999999966,0,0.0,530449.9199999981,0,0,0,0,41.70329555760178,0.0,0
0,300.3,309.9,1527,41.4,2,0,63217.799999999996,9.599999999999966,0,82.8,606890.8799999978,0,0,0,0,36.884057080095246,0.0013097576939687244,0
0,300.3,309.9,1377,55.3,4,0,76148.09999999999,9.599999999999966,0,221.2,731021.7599999973,0,0,0,0,24.900542045198158,0.002904865647854128,0
1,300.3,310.0,1537,37.5,6,0,57637.5,9.699999999999989,0,225.0,559083.7499999993,0,0,0,0,40.986665573688924,0.0039037085205571183,0
1,300.3,310.0,1409,43.2,9,0,60868.8,9.699999999999989,0,388.8,590427.3599999993,0,0,0,0,32.61573998574676,0.006387508867006736,0
0,300.3,309.9,1393,56.1,12,0,78147.3,9.599999999999966,0,673.2,750214.0799999974,0,0,0,0,24.830659093927647,0.008614501070628498,0
0,300.2,309.7,1448,36.8,14,0,53286.399999999994,9.5,0,515.1999999999999,506220.79999999993,0,0,0,0,39.34782501772215,0.00966850828061567,0
0,300.2,309.8,1418,49.3,16,0,69907.4,9.600000000000023,0,788.8,671111.0400000016,0,0,0,0,28.762676901365584,0.011283497876386814,0
1,300.2,309.8,1743,24.1,18,0,42006.3,9.600000000000023,0,433.8,403260.480000001,0,0,0,0,72.32364845130088,0.010327022369290291,0
1,300.2,309.8,1394,47.4,21,0,66075.59999999999,9.600000000000023,0,995.4,634325.7600000014,0,0,0,0,29.409282079972954,0.015064562399523269,0
0,300.3,309.8,1523,39.2,24,0,59701.600000000006,9.5,0,940.8000000000001,567165.2000000001,0,0,0,0,38.852039825203065,0.015758371624584128,0
0,300.2,309.8,1353,59.4,26,0,80368.2,9.600000000000023,0,1544.3999999999999,771534.7200000018,0,0,0,0,22.777777394313514,0.01921655578771873,0
1,300.3,309.9,1447,46.5,28,0,67285.5,9.599999999999966,0,1302.0,645940.7999999977,0,0,0,0,31.118278900682174,0.01935038008337914,0
0,300.3,309.9,1570,34.0,31,0,53380.0,9.599999999999966,0,1054.0,512447.9999999982,0,0,0,0,46.17646923010385,0.01974522291735973,0
1,300.3,309.9,1494,38.5,33,0,57519.0,9.599999999999966,0,1270.5,552182.399999998,0,0,0,0,38.8051937972677,0.022088353398869907,0
0,300.3,309.9,1621,34.1,36,0,55276.100000000006,9.599999999999966,0,1227.6000000000001,530650.5599999982,0,0,0,0,47.53665549745878,0.02220851324971714,0
0,300.4,310.0,1769,26.1,38,0,46170.9,9.600000000000023,0,991.8000000000001,443240.64000000106,0,0,0,0,67.77777518092815,0.02148106273517181,0
0,300.4,310.0,1282,66.1,40,0,84740.2,9.600000000000023,0,2644.0,813505.9200000019,0,0,0,0,19.39485598494923,0.031201248025584046,0
0,300.4,310.0,1581,30.3,42,0,47904.3,9.600000000000023,0,1272.6000000000001,459881.28000000113,0,0,0,0,52.178216099728836,0.026565464878832722,0
0,300.6,310.1,1656,32.7,44,0,54151.200000000004,9.5,0,1438.8000000000002,514436.4,0,0,0,0,50.642200286171246,0.026570048293134026,0
0,300.6,310.2,1648,31.7,46,0,52241.6,9.599999999999966,0,1458.2,501519.3599999982,0,0,0,0,51.98738006348959,0.027912621342286028,0
0,300.7,310.2,1639,31.4,48,0,51464.6,9.5,0,1507.1999999999998,488913.7,0,0,0,0,52.19745056696017,0.029286150073650912,0
0,300.7,310.2,1348,54.8,50,0,73870.4,9.5,0,2740.0,701768.7999999999,0,0,0,0,24.598539697106943,0.03709198810304749,0
0,300.8,310.3,1537,33.3,52,0,51182.1,9.5,0,1731.6,486229.95,0,0,0,0,46.15615477008545,0.033832140511495024,0
1,300.8,310.3,1270,61.0,54,0,77470.0,9.5,0,3294.0,735965.0,0,0,0,0,20.819671789841447,0.042519685005890005,0
0,300.7,310.3,1662,34.4,57,0,57172.799999999996,9.600000000000023,0,1960.8,548858.8800000013,0,0,0,0,48.313952083896744,0.034296028860231025,0
1,300.7,310.3,1471,40.2,59,0,59134.200000000004,9.600000000000023,0,2371.8,567688.3200000013,0,0,0,0,36.5920388907453,0.0401087695172612,0
0,300.6,310.1,1337,45.8,62,0,61234.6,9.5,0,2839.6,581728.7,0,0,0,0,29.19213910060832,0.04637247565716344,0
2,300.7,310.2,1877,24.8,64,0,46549.6,9.5,0,1587.2,442221.2,0,0,0,0,75.68548081913383,0.034096963221045835,0
0,300.6,310.2,1519,44.6,69,0,67747.40000000001,9.599999999999966,0,3077.4,650375.0399999978,0,0,0,0,34.058295200486654,0.045424621431583524,0
0,300.6,310.2,1378,47.3,71,0,65179.399999999994,9.599999999999966,0,3358.2999999999997,625722.2399999978,0,0,0,0,29.13319177308263,0.05152394771297246,0
0,300.7,310.2,1696,27.5,73,0,46640.0,9.5,0,2007.5,443080.0,0,0,0,0,61.672725030082724,0.04304245280480987,0
0,300.7,310.1,1376,50.8,75,0,69900.8,9.400000000000034,0,3810.0,657067.5200000025,0,0,0,0,27.086613640027295,0.054505813913876586,0
0,300.7,310.2,1807,24.2,77,0,43729.4,9.5,0,1863.3999999999999,415429.3,0,0,0,0,74.66941840209014,0.042612064171216345,0
0,300.7,310.1,1598,32.8,79,0,52414.399999999994,9.400000000000034,0,2591.2,492695.36000000173,0,0,0,0,48.71951070977102,0.04943679596405707,0
0,300.7,310.1,1565,40.2,81,0,62913.00000000001,9.400000000000034,0,3256.2000000000003,591382.2000000022,0,0,0,0,38.930347290289866,0.05175718846533087,0
0,300.7,310.2,1387,50.6,83,0,70182.2,9.5,0,4199.8,666730.9,0,0,0,0,27.411066651955206,0.05984138423947989,0
0,300.7,310.0,1395,48.0,85,0,66960.0,9.300000000000011,0,4080.0,622728.0000000008,0,0,0,0,29.062499394531265,0.06093189959789828,0
1,300.6,310.0,1302,62.9,87,0,81895.8,9.399999999999977,0,5472.3,769820.5199999982,0,0,0,0,20.699522723378017,0.06682027644637459,0
1,300.6,310.0,1397,55.2,90,0,77114.40000000001,9.399999999999977,0,4968.0,724875.3599999984,0,0,0,0,25.307970556015025,0.06442376516505098,0
0,300.6,310.0,1313,52.9,93,0,69457.7,9.399999999999977,0,4919.7,652902.3799999984,0,0,0,0,24.820415409822015,0.07083015988512553,0
0,300.6,310.0,1505,35.9,95,0,54029.5,9.399999999999977,0,3410.5,507877.29999999877,0,0,0,0,41.92200440328679,0.06312292354609772,0
2,300.6,310.0,1483,44.0,97,0,65252.0,9.399999999999977,0,4268.0,613368.7999999985,0,0,0,0,33.704544688533076,0.0654079568001295,0
2,300.5,310.0,1358,60.4,102,0,82023.2,9.5,1,6160.8,779220.4,0,0,0,0,22.483443336366832,0.0751104564984459,0
1,300.5,309.9,1735,27.0,107,0,46845.0,9.399999999999977,1,2889.0,440342.99999999895,0,0,0,0,64.25925687928678,0.06167146970508849,0
1,300.5,309.8,1416,48.5,110,0,68676.0,9.300000000000011,1,5335.0,638686.8000000007,0,0,0,0,29.195875686682978,0.07768361576434772,0
0,300.4,309.7,1740,31.1,113,0,54114.0,9.300000000000011,1,3514.3,503260.2000000006,0,0,0,0,55.948551255673586,0.06494252869830888,0
0,300.4,309.7,1692,27.4,115,0,46360.799999999996,9.300000000000011,1,3151.0,431155.44000000047,0,0,0,0,61.751822563802094,0.06796690303311648,0
0,300.5,309.8,1507,42.5,117,0,64047.5,9.300000000000011,1,4972.5,595641.7500000007,0,0,0,0,35.458822695086525,0.07763769072485886,0
1,300.4,309.6,1521,35.0,119,0,53235.0,9.200000000000045,1,4165.0,489762.00000000244,0,0,0,0,43.457141615510245,0.07823800126348586,0
0,300.4,309.6,1379,54.5,122,0,75155.5,9.200000000000045,1,6649.0,691430.6000000035,0,0,0,0,25.302751829307308,0.08846990566463385,0
0,300.4,309.6,1523,38.5,124,0,58635.5,9.200000000000045,1,4774.0,539446.6000000027,0,0,0,0,39.558440530949596,0.08141825339368466,0
2,300.4,309.6,1571,33.6,126,0,52785.600000000006,9.200000000000045,1,4233.6,485627.52000000246,0,0,0,0,46.75595098940622,0.08020369186492445,0
2,300.4,309.5,1547,50.7,131,0,78432.90000000001,9.100000000000023,1,6641.700000000001,713739.3900000019,0,0,0,0,30.512819910989744,0.08468002580175822,0
1,300.5,309.7,1347,54.3,136,0,73142.09999999999,9.199999999999989,1,7384.799999999999,672907.3199999991,0,0,0,0,24.806629377410143,0.10096510757166657,0
0,300.5,309.7,1560,30.2,139,0,47112.0,9.199999999999989,1,4197.8,433430.39999999944,0,0,0,0,51.65562742862161,0.08910256404544707,0
0,300.5,309.7,1384,48.6,141,0,67262.40000000001,9.199999999999989,1,6852.6,618814.0799999993,0,0,0,0,28.477365669190007,0.10187861264315129,0
0,300.5,309.7,1841,24.6,143,0,45288.600000000006,9.199999999999989,1,3517.8,416655.11999999953,0,0,0,0,74.83739533181318,0.07767517649230028,0
0,300.5,309.8,1663,29.1,145,1,48393.3,9.300000000000011,1,4219.5,450057.6900000006,0,0,0,0,57.14776435918335,0.08719182195598807,0
0,300.6,309.8,1418,42.7,147,0,60548.600000000006,9.199999999999989,1,6276.900000000001,557047.1199999994,0,0,0,0,33.208430135633954,0.10366713673930385,0
0,300.7,309.9,1775,26.6,149,0,47215.0,9.199999999999989,1,3963.4,434377.9999999995,0,0,0,0,66.72932079964959,0.08394366192453878,0
0,300.7,309.8,1406,48.4,151,0,68050.4,9.100000000000023,1,7308.4,619258.6400000015,0,0,0,0,29.049586176661446,0.10739687047838059,0
0,300.6,309.9,1480,43.7,153,0,64676.00000000001,9.299999999999955,1,6686.1,601486.7999999971,0,0,0,0,33.86727611287698,0.10337837830852811,0
0,300.7,309.9,1412,45.3,155,0,63963.6,9.199999999999989,1,7021.5,588465.1199999993,0,0,0,0,31.169977236865847,0.10977337102707267,0
2,300.6,309.8,1913,22.5,157,0,43042.5,9.199999999999989,1,3532.5,395990.99999999953,0,1,0,0,85.02221844345695,0.08207004700362255,1
0,300.6,309.8,1629,37.6,162,0,61250.4,9.199999999999989,1,6091.2,563503.6799999994,0,0,0,0,43.32446693285992,0.0994475137511065,0
0,300.5,309.8,1939,21.4,164,0,41494.6,9.300000000000011,1,3509.6,385899.78000000044,0,1,0,0,90.60747240151998,0.08457968020393002,1
2,300.6,309.8,1541,36.2,166,0,55784.200000000004,9.199999999999989,1,6009.200000000001,513214.63999999943,0,0,0,0,42.56905959753979,0.10772225820394402,0
0,300.7,309.8,1330,54.4,171,0,72352.0,9.100000000000023,1,9302.4,658403.2000000017,0,0,0,0,24.448528962343218,0.1285714284747583,0
1,300.7,309.8,1490,38.8,173,0,57811.99999999999,9.100000000000023,1,6712.4,526089.2000000012,0,0,0,0,38.40206086592627,0.11610738247241115,0
0,300.7,309.9,1383,44.5,176,0,61543.5,9.199999999999989,1,7832.0,566200.1999999993,0,0,0,0,31.07865098699661,0.12725958052981953,0
0,300.8,310.0,1468,52.7,178,0,77363.6,9.199999999999989,1,9380.6,711745.1199999992,0,0,0,0,27.855786947708026,0.12125340591195272,0
1,300.8,309.9,1444,46.0,180,0,66424.0,9.099999999999966,1,8280.0,604458.3999999977,0,0,0,0,31.391303665406443,0.12465373952586305,0
