Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
0,300.9,310.9,1995,20.2,105,40299.0,10.0,1,2121.0,402990.0,0,1,0,0,98.76237134839744,0.0526315789209866,1
1,303.1,312.6,1895,23.5,129,44532.5,9.5,1,3031.5,423058.75,0,0,0,0,80.63829444092363,0.0680738785920454,0
1,297.3,308.5,1625,32.8,92,53299.99999999999,11.199999999999989,0,3017.6,596959.9999999993,0,0,0,0,49.54268141638168,0.0566153845805443,0
1,297.4,308.6,1528,29.1,163,44464.8,11.200000000000044,1,4743.3,498005.7600000021,0,0,0,0,52.508589260873215,0.1066753926003433,0
0,300.0,309.5,1728,26.0,37,44928.0,9.5,0,962.0,426816.0,0,0,0,0,66.46153590532553,0.0214120370246458,0
0,298.3,309.0,1471,48.3,91,71049.3,10.699999999999989,0,4395.3,760227.5099999992,0,0,0,0,30.455485911894705,0.0618626784079791,0
0,297.2,307.9,1493,38.4,146,57331.2,10.699999999999989,1,5606.4,613443.8399999993,0,0,0,0,38.880207320827935,0.0977896851320899,0
0,299.0,310.4,1483,41.5,96,61544.5,11.399999999999975,0,3984.0,701607.2999999986,0,0,0,0,35.734938897953285,0.0647336479671384,0
0,304.0,312.9,1313,53.9,202,70770.7,8.899999999999977,2,10887.8,629859.2299999984,0,0,0,0,24.359925336550557,0.1538461537289823,0
0,303.3,311.3,1592,33.7,14,53650.4,8.0,0,471.80000000000007,429203.2,0,0,0,0,47.24035468129512,0.0087939698437223,0
0,297.3,308.3,1430,41.9,95,59917.0,11.0,0,3980.5,659087.0,0,0,0,0,34.12887746709124,0.0664335663871093,0
1,298.9,309.3,1632,32.5,55,53040.0,10.400000000000034,0,1787.5,551616.0000000019,0,0,0,0,50.21538307029591,0.0337009803715067,0
0,302.3,311.0,1428,47.9,174,68401.2,8.699999999999989,1,8334.6,595090.4399999992,0,0,0,0,29.812107937116743,0.12184873941047,0
0,300.7,310.7,1442,43.2,49,62294.4,10.0,0,2116.8,622944.0,0,0,0,0,33.37962885695303,0.0339805825007069,0
0,298.4,308.2,1850,27.0,194,49950.0,9.800000000000011,1,5238.0,489510.0000000006,0,0,0,0,68.5185159807957,0.1048648648081811,0
1,300.6,309.6,1503,38.4,68,57715.2,9.0,0,2611.2,519436.8,0,0,0,0,39.14062398071293,0.0452428476079555,0
0,299.9,309.8,1716,28.2,117,48391.2,9.900000000000034,1,3299.4,479072.8800000016,0,0,0,0,60.851061671948166,0.0681818181420851,0
0,298.4,308.3,1422,42.7,186,60719.4,9.900000000000034,1,7942.200000000001,601122.060000002,0,0,0,0,33.30210694842841,0.1308016876717287,0
0,297.7,307.5,1379,43.3,111,59710.7,9.800000000000011,1,4806.299999999999,585164.8600000007,0,0,0,0,31.84757432222693,0.0804931108915931,0
1,298.3,309.1,1404,47.0,15,65988.0,10.800000000000011,0,705.0,712670.4000000007,0,0,0,0,29.872339789950217,0.0106837606761511,0
0,300.5,309.5,1777,23.6,0,41937.2,9.0,0,0.0,377434.8000000001,0,0,0,0,75.29660697895733,0.0,0
1,299.4,309.9,1567,40.6,87,63620.2,10.5,0,3532.2000000000003,668012.1000000001,0,0,0,0,38.596058162658665,0.055520102070504,0
2,297.8,308.4,1512,35.1,138,53071.2,10.599999999999966,1,4843.8,562554.7199999982,0,0,0,0,43.07692184966034,0.0912698412094776,0
0,300.7,309.5,1592,29.0,17,46168.0,8.800000000000011,0,493.0,406278.40000000055,0,0,0,0,54.89654983115345,0.0106783919530914,0
2,297.3,308.8,1499,44.2,134,66255.8,11.5,1,5922.8,761941.7000000001,0,0,0,0,33.9140263820356,0.0893929285594443,0
1,303.9,313.1,1483,47.2,71,69997.6,9.200000000000044,0,3351.2000000000003,643977.9200000032,0,0,0,0,31.41949085975655,0.0478759271423628,0
0,300.3,310.2,1492,52.3,2,78031.59999999999,9.899999999999975,0,104.6,772512.8399999981,0,0,0,0,28.527724119928795,0.001340482572828,0
0,303.7,312.4,1348,51.0,152,68748.0,8.699999999999989,1,7752.0,598107.5999999992,0,0,0,0,26.43137203075741,0.1127596438332643,0
1,297.1,308.4,1421,42.0,165,59682.0,11.299999999999956,1,6930.0,674406.5999999973,0,0,0,0,33.8333325277778,0.1161154116002002,0
0,296.9,308.0,1514,41.0,120,62074.0,11.100000000000025,1,4920.0,689021.4000000014,0,0,0,0,36.926828367638336,0.0792602377283618,0
0,303.4,311.5,1501,36.2,69,54336.2,8.100000000000023,0,2497.8,440123.22000000125,0,0,0,0,41.46408725237328,0.0459693537335314,0
0,300.8,310.8,1486,45.7,146,67910.2,10.0,1,6672.200000000001,679102.0,0,0,0,0,32.516410667036965,0.0982503364076377,0
0,300.7,310.9,1521,39.4,61,59927.4,10.199999999999989,0,2403.4,611259.4799999993,0,0,0,0,38.60405993390711,0.0401051939249801,0
0,304.1,313.3,1452,43.9,182,63742.8,9.199999999999989,1,7989.8,586433.7599999992,0,0,0,0,33.07517008940388,0.1253443525307545,0
1,300.4,311.7,1832,24.2,179,44334.4,11.300000000000011,1,4331.8,500978.7200000005,0,0,0,0,75.70247621064148,0.0977074235274522,0
0,296.8,307.9,1611,35.4,72,57029.4,11.099999999999966,0,2548.8,633026.339999998,0,0,0,0,45.5084732907211,0.0446927374024253,0
1,298.0,308.5,1585,33.0,24,52305.0,10.5,0,792.0,549202.5,0,0,0,0,48.03030157483935,0.0151419558264088,0
1,298.2,309.0,1413,47.9,97,67682.7,10.800000000000011,0,4646.3,730973.1600000007,0,0,0,0,29.498955542819303,0.068648266051912,0
0,300.5,310.5,1646,34.5,63,56787.0,10.0,0,2173.5,567870.0,0,0,0,0,47.71014354463352,0.0382746050800275,0
1,300.5,310.6,1621,32.0,184,51872.0,10.100000000000025,1,5888.0,523907.2000000012,0,0,0,0,50.65624841699224,0.1135101788318876,0
1,304.0,313.1,1450,42.8,101,62059.99999999999,9.100000000000025,1,4322.799999999999,564746.0000000014,0,0,0,0,33.87850388134337,0.069655172365755,0
0,301.7,310.6,1624,34.5,216,56028.0,8.900000000000034,2,7452.0,498649.20000000193,0,0,0,0,47.07246240369675,0.1330049260264748,0
0,298.5,309.8,1468,40.9,157,60041.2,11.300000000000011,1,6421.3,678465.5600000006,0,0,0,0,35.89241966033204,0.1069482288099807,0
0,300.4,310.5,1578,32.8,26,51758.4,10.100000000000025,0,852.8,522759.84000000113,0,0,0,0,48.10975463080017,0.0164765525877841,0
1,297.6,309.5,1709,32.2,65,55029.8,11.899999999999975,0,2093.0,654854.6199999988,0,0,0,0,53.07453251321328,0.0380339379531691,0
1,297.0,307.9,1882,24.2,97,45544.4,10.899999999999975,0,2347.4,496433.959999999,0,0,0,0,77.76859182774413,0.051540913893974,0
1,297.9,307.4,1403,52.8,0,74078.4,9.5,0,0.0,703744.7999999999,0,0,0,0,26.571969193712707,0.0,0
0,301.5,310.7,1466,43.6,56,63917.6,9.199999999999989,0,2441.6,588041.9199999992,0,0,0,0,33.6238524398199,0.0381991814200551,0
0,301.5,310.5,1556,39.1,48,60839.600000000006,9.0,0,1876.8,547556.4,0,0,0,0,39.79539540165229,0.0308483290290177,0
1,302.0,310.4,1595,32.9,135,52475.5,8.399999999999977,1,4441.5,440794.1999999988,0,0,0,0,48.48024168753065,0.0846394983795363,0
0,299.7,311.2,1352,52.1,176,70439.2,11.5,1,9169.6,810050.7999999999,0,0,0,0,25.95009547120738,0.1301775146966142,0
0,298.3,308.5,1416,52.7,151,74623.2,10.199999999999989,1,7957.700000000001,761156.6399999991,0,0,0,0,26.869069698879134,0.1066384180037864,0
0,300.1,309.3,1841,23.0,125,42343.0,9.199999999999989,1,2875.0,389555.5999999995,0,0,0,0,80.04347478071848,0.0678978815492135,0
0,303.9,313.2,1540,44.4,119,68376.0,9.300000000000011,1,5283.599999999999,635896.8000000007,0,0,0,0,34.68468390349811,0.0772727272225501,0
0,299.6,309.3,1558,34.8,115,54218.4,9.699999999999989,1,4002.0,525918.4799999993,0,0,0,0,44.77011365603122,0.0738125801836889,0
0,299.3,309.0,1734,30.6,154,53060.4,9.699999999999989,1,4712.400000000001,514685.8799999994,0,0,0,0,56.66666481481487,0.0888119953351718,0
2,297.3,308.1,1477,52.3,2,77247.09999999999,10.800000000000011,0,104.6,834268.6800000007,0,0,0,0,28.240917242047477,0.0013540961399092,0
0,303.4,311.6,1712,30.1,182,51531.2,8.200000000000045,1,5478.2,422555.8400000024,0,0,0,0,56.87707452235632,0.1063084111528572,0
0,303.8,312.9,1619,35.7,182,57798.3,9.099999999999966,1,6497.400000000001,525964.529999998,0,0,0,0,45.3501387857104,0.112415070962066,0
1,301.6,310.7,1421,44.4,94,63092.4,9.099999999999966,0,4173.599999999999,574140.8399999979,0,0,0,0,32.00450378368235,0.0661505981237504,0
0,300.5,309.3,1475,46.8,94,69030.0,8.800000000000011,0,4399.2,607464.0000000008,0,0,0,0,31.51709334365185,0.063728813516116,0
1,300.1,311.5,1343,46.2,28,62046.600000000006,11.399999999999975,0,1293.6,707331.2399999987,0,0,0,0,29.06926344005923,0.0208488458519368,0
2,303.6,312.4,1460,53.7,214,78402.0,8.799999999999955,2,11491.8,689937.5999999965,0,0,0,0,27.188081430389545,0.1465753423653593,0
0,304.0,313.0,1350,61.1,88,82485.0,9.0,0,5376.8,742365.0,0,0,0,0,22.094925988626414,0.0651851851368998,0
1,300.5,311.4,2072,18.8,75,38953.6,10.899999999999975,0,1410.0,424594.2399999991,0,1,0,0,110.21276009506596,0.0361969111794416,1
2,298.6,309.5,1420,50.4,82,71568.0,10.899999999999975,0,4132.8,780091.1999999983,0,0,0,0,28.17460261558328,0.0577464788325728,0
1,300.1,309.3,1443,50.3,196,72582.9,9.199999999999989,1,9858.8,667762.6799999991,0,0,0,0,28.68787219308405,0.1358281357340068,0
0,303.7,312.3,1384,45.9,121,63525.6,8.600000000000023,1,5553.9,546320.1600000014,0,0,0,0,30.15250478970578,0.0874277456015695,0
1,303.7,313.0,1469,39.9,137,58613.1,9.300000000000011,1,5466.3,545101.8300000007,0,0,0,0,36.81704168378342,0.0932607215158198,0
0,300.3,309.9,1393,56.1,12,78147.3,9.599999999999966,0,673.2,750214.0799999974,0,0,0,0,24.830659093927647,0.0086145010706284,0
0,297.8,309.2,1683,30.9,163,52004.7,11.399999999999975,1,5036.7,592853.5799999988,0,0,0,0,54.46601765482144,0.0968508614991973,0
0,300.1,309.7,1410,48.3,118,68103.0,9.599999999999966,1,5699.4,653788.7999999977,0,0,0,0,29.1925459794504,0.0836879432030582,0
0,297.2,308.5,1447,47.9,188,69311.3,11.300000000000011,1,9005.199999999999,783217.6900000009,0,0,0,0,30.20876763656018,0.1299239805598313,0
1,303.0,311.1,1490,43.0,108,64070.0,8.100000000000023,1,4644.0,518967.0000000015,0,0,0,0,34.6511619848567,0.0724832214278636,0
2,297.2,308.3,1453,45.8,105,66547.4,11.100000000000025,1,4809.0,738676.1400000014,0,0,0,0,31.724890137011137,0.0722642807486137,0
1,298.3,308.9,1390,49.7,23,69083.0,10.599999999999966,0,1143.1,732279.7999999976,0,0,0,0,27.96780627831376,0.0165467625780239,0
1,298.7,309.8,1528,36.7,197,56077.600000000006,11.100000000000025,1,7229.900000000001,622461.3600000014,0,0,0,0,41.634876249730894,0.1289267014863045,0
1,301.7,311.1,1578,40.5,174,63909.0,9.400000000000034,1,7047.0,600744.6000000022,0,0,0,0,38.96296200091452,0.1102661596259403,0
0,296.7,307.6,1516,37.4,146,56698.4,10.900000000000034,1,5460.4,618012.5600000019,0,0,0,0,40.534758274471706,0.0963060685380566,0
0,297.4,308.6,1324,59.1,118,78248.40000000001,11.200000000000044,1,6973.8,876382.0800000037,0,0,0,0,22.402706896739307,0.0891238670021723,0
0,301.7,310.1,1402,50.1,3,70240.2,8.400000000000034,0,150.3,590017.6800000024,0,0,0,0,27.984031377564243,0.0021398002837804,0
0,303.6,313.1,1405,38.3,58,53811.49999999999,9.5,0,2221.4,511209.25,0,0,0,0,36.68407214924094,0.0412811387606539,0
0,302.5,311.5,1493,35.1,131,52404.3,9.0,1,4598.1,471638.7,0,0,0,0,42.53561132377176,0.0877427996733136,0
2,300.1,309.3,1520,38.2,158,58064.00000000001,9.199999999999989,1,6035.6,534188.7999999995,0,0,0,0,39.79057487459228,0.1039473683526662,0
0,297.6,309.5,1569,36.2,63,56797.8,11.899999999999975,0,2280.6000000000004,675893.8199999988,0,0,0,0,43.34254023915635,0.0401529636455366,0
0,297.8,309.0,1403,64.2,0,90072.6,11.199999999999989,0,0.0,1008813.1199999992,0,0,0,1,21.853582214118656,0.0,1
0,299.9,311.3,1802,24.4,151,43968.8,11.400000000000034,1,3684.4,501244.3200000015,0,0,0,0,73.85245598965345,0.0837957824174274,0
1,300.7,310.7,1377,46.7,36,64305.9,10.0,0,1681.2,643059.0,0,0,0,0,29.486080739056085,0.0261437908306871,0
0,299.6,310.8,1507,42.4,108,63896.8,11.199999999999989,1,4579.2,715644.1599999992,0,0,0,0,35.54245199192331,0.0716655606691004,0
0,299.6,309.1,1574,39.2,83,61700.8,9.5,0,3253.6000000000004,586157.6,0,0,0,0,40.15306020017704,0.0527318932320636,0
0,300.1,311.4,1446,40.6,147,58707.6,11.299999999999956,1,5968.2,663395.8799999973,0,0,0,0,35.6157626695625,0.1016597509670402,0
0,301.2,310.7,1951,21.3,44,41556.3,9.5,0,937.2,394784.85,0,1,0,0,91.59623983116244,0.022552537148871,1
0,300.3,311.5,1695,25.6,43,43392.0,11.199999999999989,0,1100.8,485990.3999999995,0,0,0,0,66.21093491363534,0.025368731548455,0
1,298.7,309.6,1738,27.3,79,47447.4,10.900000000000034,0,2156.7000000000003,517176.66000000166,0,0,0,0,63.66300133102559,0.045454545428392,0
1,302.3,311.1,1295,57.1,146,73944.5,8.800000000000011,1,8336.6,650711.6000000008,0,0,0,0,22.679509235034864,0.1127413126542538,0
0,302.9,312.5,1629,30.4,74,49521.6,9.600000000000025,0,2249.6,475407.3600000011,0,0,0,0,53.58552455310775,0.0454266420838387,0
2,300.0,311.2,1393,43.1,45,60038.3,11.199999999999989,0,1939.5,672428.9599999994,0,0,0,0,32.32018486496091,0.0323043790148568,0
0,301.2,311.7,1463,48.3,204,70662.9,10.5,2,9853.2,741960.45,0,0,0,0,30.28985444534463,0.1394395077652498,0
1,296.1,307.1,1433,38.5,14,55170.5,11.0,0,539.0,606875.5,0,0,0,0,37.220778254005765,0.0097697138801327,0
0,302.1,310.7,1325,45.1,208,59757.5,8.599999999999966,2,9380.8,513914.499999998,0,0,0,0,29.379156776515373,0.1569811319569953,0
0,302.9,312.4,1446,41.7,196,60298.2,9.5,1,8173.200000000001,572832.9,0,0,0,0,34.67625816124081,0.1355463346227203,0
0,295.6,306.0,1569,40.4,174,63387.6,10.399999999999975,1,7029.599999999999,659231.0399999985,0,0,0,0,38.836632702063554,0.1108986614971965,0
0,298.5,309.4,1360,60.9,187,82824.0,10.899999999999975,1,11388.3,902781.599999998,0,0,0,0,22.331690930514107,0.137499999898897,0
0,299.2,308.4,1402,47.7,24,66875.40000000001,9.199999999999989,0,1144.8000000000002,615253.6799999994,0,0,0,0,29.392032926791764,0.0171184022702436,0
0,302.2,310.8,1827,23.8,9,43482.6,8.600000000000023,0,214.2,373950.360000001,0,0,0,0,76.76470265694526,0.0049261083716879,0
0,299.4,309.1,1304,50.5,153,65852.0,9.700000000000044,1,7726.5,638764.400000003,0,0,0,0,25.82178166689541,0.1173312882535802,0
1,298.9,308.5,1456,50.0,156,72800.0,9.600000000000025,1,7800.0,698880.0000000016,0,0,0,0,29.119999417600013,0.10714285706927,0
0,301.3,310.3,1626,31.3,180,50893.8,9.0,1,5634.0,458044.2,0,0,0,0,51.94888012942874,0.1107011069429882,0
0,299.3,309.0,1422,47.3,25,67260.59999999999,9.699999999999989,0,1182.5,652427.8199999991,0,0,0,0,30.063424311555515,0.0175808719988882,0
0,301.0,310.4,1476,43.6,173,64353.6,9.399999999999975,1,7542.8,604923.8399999986,0,0,0,0,33.853210232724535,0.1172086720073112,0
1,299.0,310.6,1587,34.2,141,54275.4,11.600000000000025,1,4822.200000000001,629594.6400000013,0,0,0,0,46.40350741510212,0.0888468808513882,0
2,296.4,307.5,1556,38.0,62,59128.0,11.100000000000025,0,2356.0,656320.8000000013,0,0,0,0,40.947367343490335,0.0398457583291479,0
2,297.5,309.4,1368,45.3,129,61970.4,11.899999999999975,1,5843.7,737447.7599999985,0,0,0,0,30.19867483005133,0.0942982455451036,0
0,299.2,308.4,1509,39.4,0,59454.6,9.199999999999989,0,0.0,546982.3199999994,0,0,0,0,38.2994914137185,0.0,0
0,300.6,311.3,1531,38.5,0,58943.5,10.699999999999989,0,0.0,630695.4499999994,0,0,0,0,39.76623273334461,0.0,0
1,300.3,311.7,1646,28.9,198,47569.4,11.399999999999975,1,5722.2,542291.1599999989,0,0,0,0,56.95501533027629,0.1202916159658009,0
2,300.4,309.5,1547,50.7,131,78432.90000000001,9.100000000000025,1,6641.700000000001,713739.3900000019,0,0,0,0,30.512819910989744,0.0846800258017582,0
0,296.9,307.8,1466,45.7,153,66996.2,10.900000000000034,1,6992.1,730258.5800000023,0,0,0,0,32.078773915125296,0.1043656206655077,0
0,299.8,310.8,1553,32.2,161,50006.600000000006,11.0,1,5184.200000000001,550072.6000000001,0,0,0,0,48.22981216677602,0.1036703154515967,0
1,298.7,309.2,1437,45.7,195,65670.90000000001,10.5,1,8911.5,689544.4500000001,0,0,0,0,31.444200624853377,0.1356993736007659,0
0,297.5,308.4,1384,56.0,73,77504.0,10.899999999999975,0,4088.0,844793.5999999982,0,0,0,0,24.71428527295919,0.0527456647017733,0
0,299.3,308.3,1651,28.0,6,46228.0,9.0,0,168.0,416052.0,0,0,0,0,58.96428360841844,0.0036341611122748,0
1,300.4,309.7,1440,42.8,104,61631.99999999999,9.300000000000011,1,4451.2,573177.6000000007,0,0,0,0,33.64485902698928,0.0722222221720678,0
1,298.8,310.1,1585,31.3,147,49610.5,11.300000000000011,1,4601.1,560598.6500000006,0,0,0,0,50.63897601792409,0.0927444794367542,0
0,301.3,310.3,1460,41.5,197,60590.0,9.0,1,8175.5,545310.0,0,0,0,0,35.180722043838024,0.1349315067568962,0
2,304.0,313.1,1408,39.8,132,56038.4,9.100000000000025,1,5253.599999999999,509949.4400000012,0,0,0,0,35.37688353324414,0.0937499999334161,0
0,303.3,311.7,1539,38.5,221,59251.5,8.399999999999977,2,8508.5,497712.5999999986,0,0,0,0,39.974024935739614,0.1435997399976609,0
0,299.2,308.5,1488,40.3,148,59966.4,9.300000000000011,1,5964.4,557687.5200000006,0,0,0,0,36.92307600687157,0.0994623655245548,0
0,299.6,310.2,1473,42.7,81,62897.100000000006,10.599999999999966,0,3458.7000000000003,666709.2599999979,0,0,0,0,34.496486311557696,0.0549898166632791,0
0,301.9,310.7,1480,47.1,68,69708.0,8.800000000000011,0,3202.8,613430.4000000008,0,0,0,0,31.422504640711157,0.0459459459149013,0
1,302.2,311.0,1436,47.0,187,67492.0,8.800000000000011,1,8789.0,593929.6000000008,0,0,0,0,30.55319083929381,0.1302228411349423,0
0,299.3,308.6,1384,53.6,218,74182.40000000001,9.300000000000011,2,11684.8,689896.3200000009,0,0,0,0,25.820895040654943,0.157514450753241,0
0,298.9,308.7,1389,44.9,69,62366.1,9.800000000000011,0,3098.1,611187.7800000007,0,0,0,0,30.9354113377414,0.0496760258821626,0
2,300.7,312.3,1670,27.3,81,45591.0,11.600000000000025,0,2211.3,528855.600000001,0,0,0,0,61.17215893142274,0.0485029939829323,0
1,299.5,309.2,1314,61.8,45,81205.2,9.699999999999989,0,2781.0,787690.439999999,0,0,0,0,21.2621355782826,0.0342465753164029,0
1,298.1,307.8,1608,32.6,57,52420.8,9.699999999999989,0,1858.2,508481.7599999994,0,0,0,0,49.325151861191664,0.0354477611719852,0
2,303.9,313.1,1790,26.7,17,47793.0,9.200000000000044,0,453.9,439695.6000000022,0,0,0,0,67.04119599096644,0.0094972066986049,0
1,297.2,308.3,1431,43.7,46,62534.7,11.100000000000025,0,2010.2,694135.1700000014,0,0,0,0,32.7459946740047,0.0321453528776063,0
1,298.4,309.7,1870,22.5,170,42075.0,11.300000000000011,1,3825.0,475447.50000000047,0,0,0,0,83.11110741728412,0.0909090908604764,0
1,299.9,311.3,1445,41.2,169,59534.00000000001,11.400000000000034,1,6962.8,678687.6000000021,0,0,0,0,35.07281468269867,0.1169550172201003,0
1,298.6,309.4,1407,45.1,176,63455.7,10.799999999999956,1,7937.6,685321.5599999971,0,0,0,0,31.19733855438274,0.1250888414178473,0
0,300.3,311.7,1445,47.3,15,68348.5,11.399999999999975,0,709.5,779172.8999999984,0,0,0,0,30.54968222939361,0.0103806228301864,0
1,298.3,307.7,1439,43.8,111,63028.2,9.399999999999975,1,4861.799999999999,592465.0799999986,0,0,0,0,32.85388052845022,0.0771369005718298,0
1,297.4,308.1,1620,31.2,143,50544.0,10.700000000000044,1,4461.599999999999,540820.8000000023,0,0,0,0,51.92307525887579,0.0882716048837829,0
1,298.1,307.8,1525,35.9,132,54747.5,9.699999999999989,1,4738.8,531050.7499999994,0,0,0,0,42.47910745183545,0.0865573769924213,0
1,300.4,309.8,1421,47.2,0,67071.2,9.400000000000034,0,0.0,630469.2800000022,0,0,0,0,30.105931565552297,0.0,0
1,297.6,308.4,1398,48.9,63,68362.2,10.799999999999956,0,3080.7,738311.7599999969,0,0,0,0,28.58895647057349,0.0450643776501685,0
2,297.6,308.3,1400,44.3,43,62019.99999999999,10.699999999999989,0,1904.9,663613.9999999992,0,0,0,0,31.602708090232326,0.0307142856923469,0
1,300.7,311.9,1697,28.2,191,47855.4,11.199999999999989,1,5386.2,535980.4799999995,0,0,0,0,60.1773028305921,0.1125515615129336,0
1,295.5,306.0,1423,45.3,205,64461.9,10.5,2,9286.5,676849.95,0,0,0,0,31.41280283856948,0.1440618410793662,0
0,298.2,308.3,2216,16.8,139,37228.8,10.100000000000025,1,2335.2000000000003,376010.8800000009,0,1,0,0,131.90475405328843,0.0627256317406472,1
0,298.9,308.6,1413,46.5,122,65704.5,9.700000000000044,1,5673.0,637333.6500000029,0,0,0,0,30.38709612070761,0.0863411181271471,0
0,298.8,309.8,1895,22.0,134,41690.0,11.0,1,2948.0,458590.0,0,0,0,0,86.13635972107456,0.0707124010180937,0
2,300.2,311.5,1454,42.8,88,62231.2,11.300000000000011,0,3766.4,703212.5600000006,0,0,0,0,33.97196182308501,0.0605226959693791,0
0,301.6,310.8,1961,21.8,148,42749.8,9.199999999999989,1,3226.4,393298.1599999996,0,1,0,0,89.95412431403099,0.0754716980747212,1
2,297.5,308.5,1393,46.6,56,64913.8,11.0,0,2609.6,714051.8,0,0,0,0,29.892703221186625,0.0402010049962663,0
2,296.6,307.4,1406,41.5,189,58349.0,10.799999999999956,1,7843.5,630169.1999999974,0,0,0,0,33.879517255915246,0.134423897486185,0
0,298.3,308.0,1442,47.3,65,68206.59999999999,9.699999999999989,0,3074.5,661604.0199999991,0,0,0,0,30.48625728358865,0.045076282909101,0
0,299.1,310.4,1519,45.3,92,68810.7,11.299999999999956,0,4167.599999999999,777560.9099999969,0,0,0,0,33.53200808980115,0.060566161908778,0
0,298.8,308.9,1398,51.5,0,71997.0,10.099999999999966,0,0.0,727169.6999999975,0,0,0,0,27.145630540861543,0.0,0
0,301.4,310.4,1579,36.9,133,58265.1,9.0,1,4907.7,524385.9,0,0,0,0,42.791326753622585,0.0842305255958008,0
1,300.1,309.6,1376,52.1,147,71689.6,9.5,1,7658.7,681051.2000000001,0,0,0,0,26.410748053536505,0.1068313952711981,0
0,301.3,310.3,1555,41.2,131,64066.00000000001,9.0,1,5397.200000000001,576594.0000000001,0,0,0,0,37.742717530516565,0.0842443729361772,0
0,299.0,309.9,1373,55.7,201,76476.1,10.899999999999975,2,11195.7,833589.4899999984,0,0,0,0,24.649909790845424,0.1463947559021159,0
0,298.7,309.9,1404,47.1,64,66128.40000000001,11.199999999999989,0,3014.4,740638.0799999994,0,0,0,0,29.808916564566527,0.0455840455515783,0
0,298.4,308.5,1490,37.9,110,56471.0,10.100000000000025,1,4169.0,570357.1000000013,0,0,0,0,39.31398313155718,0.0738255033061573,0
0,299.9,311.4,1596,28.9,160,46124.4,11.5,1,4624.0,530430.6,0,0,0,0,55.2249115839131,0.1002506265036023,0
1,296.9,308.1,1483,44.3,219,65696.9,11.200000000000044,2,9701.7,735805.2800000029,0,0,0,0,33.476297212724674,0.1476736344250346,0
1,299.0,310.3,1662,33.6,67,55843.2,11.300000000000011,0,2251.2000000000003,631028.1600000007,0,0,0,0,49.4642842421344,0.0403128760286926,0
0,299.5,309.3,1520,42.3,149,64295.99999999999,9.800000000000011,1,6302.7,630100.8000000006,0,0,0,0,35.933805297073164,0.0980263157249826,0
1,298.0,307.6,1472,46.7,116,68742.40000000001,9.600000000000025,1,5417.200000000001,659927.0400000017,0,0,0,0,31.52034193746591,0.0788043477725514,0
0,298.6,309.8,1637,34.6,207,56640.2,11.199999999999989,2,7162.200000000001,634370.2399999994,0,0,0,0,47.312137360920886,0.1264508246020459,0
0,302.2,310.7,1769,24.9,91,44048.1,8.5,0,2265.9,374408.85,0,0,0,0,71.04417385364764,0.0514414923394903,0
2,297.9,308.9,1416,39.6,45,56073.6,11.0,0,1782.0,616809.6,0,0,0,0,35.757574854606695,0.0317796609945058,0
1,298.9,310.2,1603,36.1,126,57868.3,11.300000000000011,1,4548.6,653911.7900000007,0,0,0,0,44.404430902924354,0.0786026200383015,0
0,300.7,311.8,1441,38.1,34,54902.1,11.100000000000025,0,1295.4,609413.3100000012,0,0,0,0,37.82152131702044,0.0235947258684283,0
1,298.4,309.1,1525,39.3,86,59932.49999999999,10.700000000000044,0,3379.8,641277.7500000027,0,0,0,0,38.80407025943842,0.0563934425859715,0
0,303.3,311.5,1412,55.6,67,78507.2,8.199999999999989,0,3725.2,643759.0399999991,0,0,0,0,25.395682996480524,0.0474504248955733,0
0,301.4,311.2,1355,50.6,37,68563.0,9.800000000000011,0,1872.2,671917.4000000007,0,0,0,0,26.77865559725977,0.0273062730425783,0
0,298.9,310.0,1791,27.6,166,49431.600000000006,11.100000000000025,1,4581.6,548690.7600000012,0,0,0,0,64.89130199669195,0.0926856504228444,0
0,298.9,310.1,1401,44.4,76,62204.4,11.200000000000044,0,3374.4,696689.2800000028,0,0,0,0,31.55405334337718,0.0542469664138137,0
1,299.2,309.1,1503,34.7,6,52154.100000000006,9.900000000000034,0,208.2,516325.5900000018,0,0,0,0,43.31411978921845,0.0039920159654078,0
0,298.0,308.8,1489,36.5,109,54348.5,10.800000000000011,1,3978.5,586963.8000000006,0,0,0,0,40.79451943028714,0.0732034922275329,0
0,302.8,310.6,1404,43.2,203,60652.8,7.800000000000011,2,8769.6,473091.8400000007,0,0,0,0,32.4999992476852,0.1445868944839124,0
1,301.1,312.4,1809,25.1,126,45405.9,11.299999999999956,1,3162.6000000000004,513086.669999998,0,0,0,0,72.07171027602747,0.0696517412550294,0
0,299.7,309.3,1434,38.5,127,55209.0,9.600000000000025,1,4889.5,530006.4000000013,0,0,0,0,37.24675227930514,0.0885634587945861,0
1,298.7,309.5,1487,33.6,183,49963.2,10.800000000000011,1,6148.8,539602.5600000006,0,0,0,0,44.25595106381098,0.1230665769179108,0
0,298.0,308.2,1514,37.9,9,57380.6,10.199999999999989,0,341.1,585282.1199999993,0,0,0,0,39.94722849743461,0.0059445178296271,0
